Id,SalePrice
1593,154728.10002300056
1594,214535.1271727362
1595,171677.1348621141
1596,188658.43861993545
1597,139828.658313813
1598,189796.14712066902
1599,248969.33052324917
1600,206959.04773242067
1601,103306.70847349918
1602,242519.01813151146
1603,129846.64814488536
1604,222231.49842655694
1605,138729.89231282013
1606,135636.85384052436
1607,111958.5828751243
1608,215468.78708343097
1609,151974.77895486102
1610,110888.18455814553
1611,136401.78490172577
1612,329353.9710235793
1613,185809.7212744686
1614,204079.67898609114
1615,106879.19203157375
1616,85245.83953938649
1617,113390.3216067535
1618,272046.0854391894
1619,233346.84246273266
1620,288864.05028482224
1621,170714.25112575977
1622,404382.8466217104
1623,245231.52091139223
1624,94717.82578387862
1625,148627.07442910023
1626,121713.15980011233
1627,191635.1580951612
1628,347091.0891097149
1629,197940.65726934487
1630,223777.37337411736
1631,131623.31976316115
1632,220448.02966749005
1633,226391.2523930473
1634,159337.67318355845
1635,185514.18940826878
1636,218649.1070939839
1637,214903.83384472562
1638,174095.5998797058
1639,437274.0345055331
1640,109973.23947706324
1641,169538.54889822574
1642,171160.79933630972
1643,120816.69917300802
1644,195304.58888826883
1645,132759.98825249204
1646,351019.3160970228
1647,183587.997708145
1648,125361.97460500701
1649,140610.2200810221
1650,285793.94309266243
1651,281036.5405650413
1652,200949.69388236245
1653,203588.48582910738
1654,142636.78875038322
1655,121191.9240479236
1656,145755.95792212326
1657,318730.8291686383
1658,219621.34005405742
1659,121590.22623360518
1660,329100.9632170961
1661,129458.61252507583
1662,170157.02456196616
1663,117305.49332189235
1664,139011.25388303574
1665,116489.53845310627
1666,181960.47297887865
1667,131439.55416634685
1668,124152.82411350997
1669,259428.85227672287
1670,155301.5373477721
1671,90939.19522045995
1672,167715.80847133684
1673,246884.29113374045
1674,154061.2805615046
1675,153991.2172864936
1676,130164.13236357456
1677,211040.45899395295
1678,92244.7164506173
1679,263278.41567540664
1680,172766.5907414367
1681,208254.99811083637
1682,211545.6818929062
1683,174425.25069101094
1684,110679.99624452446
1685,417770.8844513333
1686,95670.3831909208
1687,265476.9132143754
1688,100933.6739428375
1689,108728.34734495524
1690,188211.49247581032
1691,135969.7400240028
1692,354498.983092232
1693,93608.58923815363
1694,128413.74622795408
1695,216853.35849927104
1696,88694.33093773379
1697,193583.60160945635
1698,218231.93357276273
1699,276467.4437897337
1700,122800.75773411391
1701,249608.2127664757
1702,109730.66242970602
1703,92186.55725498962
1704,133016.67126742593
1705,232882.32102317724
1706,216051.81009750458
1707,140621.14092790868
1708,147432.04504996192
1709,194704.72825512427
1710,283623.6353008053
1711,81045.8564668911
1712,263884.20110641146
1713,177922.66616007662
1714,165921.90254581982
1715,140839.01419970093
1716,220193.31671701142
1717,206325.11206642198
1718,217491.65703187702
1719,216878.8934729228
1720,100670.65217559123
1721,167437.61200973924
1722,306989.6104457876
1723,174531.64159788794
1724,129510.57190523592
1725,77624.74282348003
1726,180124.79825338145
1727,187832.69652792264
1728,188043.69454217187
1729,107868.2515841681
1730,149854.5119922266
1731,263010.8380556966
1732,218820.40103329092
1733,326699.0207982266
1734,160019.06909066488
1735,127500.43941288773
1736,182895.56314677815
1737,202693.86832159356
1738,112327.32142996448
1739,394795.8809133097
1740,212337.6292208208
1741,222802.86950417026
1742,191438.61200683156
1743,214299.6242090466
1744,230317.76651193236
1745,182069.42084644802
1746,170131.30114166322
1747,183887.6852460126
1748,94821.62345247022
1749,111373.21578638475
1750,136161.57342717875
1751,242758.94574773742
1752,121089.95328662229
1753,130960.14881827106
1754,239532.79065220602
1755,174787.47365899227
1756,151792.6653748931
1757,134044.75890452837
1758,239368.28155801632
1759,180155.65650161344
1760,163387.63285572414
1761,163314.044345877
1762,269548.0957506186
1763,221488.86520253873
1764,134586.10666050838
1765,266129.2363644539
1766,274381.996468461
1767,239573.65821559037
1768,108365.14573396134
1769,104958.64680250948
1770,391770.1620985949
1771,172525.06008549375
1772,134906.78424211833
1773,127144.83257114756
1774,315018.2409655164
1775,173468.059839614
1776,195824.80266595486
1777,264614.225005052
1778,257169.10333665187
1779,319058.61322120536
1780,199820.44059484685
1781,350971.07202964794
1782,337195.9058661887
1783,262761.0266208543
1784,127870.72252947264
1785,243209.22383838161
1786,93876.59637336132
1787,292269.2388612317
1788,146599.25264784327
1789,156535.70322044755
1790,90353.40379462772
1791,139720.14655112982
1792,128618.5579996308
1793,265461.2665613478
1794,209411.39522701586
1795,206698.1646492783
1796,243984.41516571364
1797,371684.1295700434
1798,217030.5601175134
1799,226325.25027876097
1800,148059.44854662873
1801,218541.64043866834
1802,83599.66286183838
1803,84437.33437446498
1804,283723.0525504555
1805,93043.50210544621
1806,128985.25229689176
1807,145070.616448112
1808,181693.17685732446
1809,189083.86050169475
1810,426034.74909459346
1811,297976.923489122
1812,190102.4221605366
1813,102269.79459350574
1814,107668.36296424581
1815,149662.7254094246
1816,170729.0788772141
1817,170133.60337703145
1818,135541.64807329566
1819,115436.18053401717
1820,297119.91630852316
1821,154441.76091101565
1822,141799.4553626065
1823,176118.24640408714
1824,114924.74173901927
1825,185810.2763732004
1826,122317.7136232506
1827,174082.7304749765
1828,157702.79670526486
1829,135819.5664556341
1830,173600.06834652
1831,181467.10652714403
1832,114161.90699533404
1833,120586.19921310066
1834,133081.04617266054
1835,205843.1519424966
1836,58409.419357028506
1837,141716.6375859794
1838,271516.1956852415
1839,334781.06967945327
1840,176986.05993380537
1841,146222.46557056907
1842,210962.11703995807
1843,204833.15266978924
1844,84307.77848635295
1845,249189.5273271857
1846,185902.00671504048
1847,79254.36211387189
1848,135714.34871421743
1849,195599.97393752608
1850,415772.24711006205
1851,130630.24725857428
1852,229015.13469181443
1853,101540.39199152438
1854,83463.22596339023
1855,108589.23654722655
1856,128476.74591059935
1857,124609.33294382652
1858,141094.80231670945
1859,73387.59849411224
1860,207333.44040044467
1861,254150.67475281865
1862,196815.11506935486
1863,108559.49803689802
1864,238575.68316998467
1865,167244.9523375912
1866,145665.44608031193
1867,122586.05945776371
1868,166990.83302487078
1869,288043.70768506685
1870,326207.7432581504
1871,90933.41279423912
1872,135490.26899714954
1873,239300.93765853104
1874,104639.07529699575
1875,238614.9124600784
1876,199159.89871057213
1877,161059.7854101655
1878,226462.66561029502
1879,107702.8950743953
1880,139094.3680373138
1881,193404.91351916737
1882,207517.64434637182
1883,113780.07921490238
1884,302509.71310719755
1885,138116.43032881664
1886,137662.4075801051
1887,243786.83317267965
1888,112049.32368558623
1889,196857.18832838404
1890,184360.5685285018
1891,92224.57635009363
1892,97470.18684297882
1893,115345.80456131308
1894,176843.10069617597
1895,82075.66636010021
1896,225415.21664851072
1897,114946.62969918856
1898,115875.69626065703
1899,103247.71157677827
1900,133263.5795252828
1901,468979.97751448664
1902,104018.05435004074
1903,149399.15157881618
1904,194185.02130349114
1905,217106.90667427678
1906,150027.7060428301
1907,202568.19712698666
1908,201453.60318015717
1909,121770.96996139448
1910,114068.8310115766
1911,105568.99367935624
1912,253751.0525629012
1913,211856.10850712605
1914,205824.62342307137
1915,163601.28336205246
1916,166878.67866215511
1917,93548.44928725454
1918,211661.9333217251
1919,151780.39887665538
1920,119539.461240981
1921,234559.8148528624
1922,163264.05618342213
1923,113070.81724038407
1924,178394.32420512187
1925,118631.94253766087
1926,167060.19477287008
1927,177047.38079597766
1928,155267.6725932174
1929,248171.70397180103
1930,179177.6106392058
1931,224288.35643254453
1932,191680.80544212685
1933,139483.60347215686
1934,356270.2926439513
1935,261487.7563399992
1936,138312.03436252693
1937,219604.39100057996
1938,353848.2934590975
1939,293516.61361426604
1940,114616.54758633784
1941,352033.3637123509
1942,367042.22338324814
1943,161673.52146454362
1944,157046.77111301327
1945,132322.1277541666
1946,144791.5023156331
1947,148983.45371581145
1948,183151.9830665737
1949,137832.06711643067
1950,89170.93693727507
1951,116137.74155330623
1952,150732.0509833086
1953,174813.62879066987
1954,147191.86164369542
1955,100989.61180987263
1956,53860.84114413204
1957,397223.2084081559
1958,176010.95943991884
1959,131815.67342399535
1960,120532.33111429725
1961,111683.14744182077
1962,211840.66836484094
1963,139057.04559008215
1964,291114.75092681905
1965,133422.2260819788
1966,122982.18423128071
1967,227500.27249941978
1968,184179.0875646993
1969,168198.85373712092
1970,137694.10914058832
1971,162778.77440525006
1972,201825.0429589517
1973,113142.73060214508
1974,141070.62722042814
1975,96702.57021251295
1976,399298.5741267206
1977,175005.49036931904
1978,258917.15005359752
1979,205245.23040554297
1980,240258.1562562801
1981,94992.89900489071
1982,151358.84654123403
1983,164790.09440328498
1984,443138.3268423282
1985,293808.428790828
1986,193014.25332555323
1987,131928.0539569305
1988,424240.2771721304
1989,85241.8526479659
1990,240290.37382145337
1991,182547.46549821124
1992,133824.90083634722
1993,99791.16597112137
1994,40693.96800365337
1995,204156.21953138273
1996,125410.41813873436
1997,197667.09801476225
1998,119711.98607200771
1999,137110.09634455096
2000,237841.38611627914
2001,336354.1849987746
2002,261570.74082761368
2003,204113.17436244653
2004,133897.6643401995
2005,223291.97485372794
2006,232219.60993428467
2007,177907.86262831654
2008,127364.88975765914
2009,117673.29763123645
2010,227206.18284841924
2011,135468.84297123013
2012,114121.27626028897
2013,274770.2100745363
2014,103242.27474957459
2015,271283.6224283624
2016,107843.46993889932
2017,139074.20787240652
2018,97368.02098871997
2019,206048.19217883618
2020,190219.0109564492
2021,160238.604328173
2022,161968.92200038306
2023,118172.89138237837
2024,171297.4239398601
2025,271197.88195920846
2026,116718.79758160996
2027,331724.2679175053
2028,206705.90714796828
2029,280107.33252908295
2030,141011.018365353
2031,154245.99057955144
2032,117996.26956286315
2033,214489.9535036391
2034,175772.27765315588
2035,132643.5944970902
2036,116650.29984352557
2037,140270.46782354728
2038,160562.29157497815
2039,157882.82549807808
2040,130306.96667603
2041,187803.6458550792
2042,335787.6650502936
2043,109854.05652052369
2044,251111.97402237076
2045,134269.02745308826
2046,341385.5176858205
2047,123466.82835748619
2048,128555.30180487798
2049,238032.42833417776
2050,93448.87723858429
2051,192530.35509848717
2052,430645.101140797
2053,142583.30095312756
2054,134248.23363830298
2055,113224.89436354816
2056,345392.7010560909
2057,109012.5721904061
2058,201807.33082291964
2059,217396.532504043
2060,147866.7044345968
2061,289906.6470085779
2062,128721.72758204151
2063,223597.69223739646
2064,155920.49639238897
2065,223451.63544418052
2066,218851.6963362685
2067,150927.62273827684
2068,189594.64697199024
2069,308419.0171952692
2070,112047.11855474759
2071,321587.9092842452
2072,145260.83375112768
2073,264372.91626825975
2074,130147.85843872342
2075,80235.2922679952
2076,145930.03663335575
2077,191522.2615760788
2078,108898.23090665475
2079,329893.8651573136
2080,305116.91807343415
2081,68874.53132594991
2082,233512.13223435616
2083,131367.77810228782
2084,169225.1954273598
2085,171061.24593148986
2086,141067.49464556103
2087,121097.29675636475
2088,172481.77682565726
2089,182352.9558904326
2090,163034.1869655707
2091,110306.76365657935
2092,223349.8527823781
2093,171653.25486987855
2094,134548.48761696732
2095,137116.57100040838
2096,173014.04945613473
2097,59652.64850392448
2098,101678.251014981
2099,87185.38183866111
2100,255135.7212704851
2101,285958.3562158188
2102,234426.38471671837
2103,346557.4435288143
2104,138899.60681518322
2105,343806.9943763038
2106,140507.93107308436
2107,97685.95168858935
2108,142406.19736581892
2109,150117.60693539892
2110,77945.36830277367
2111,202951.7884881033
2112,108219.57845764945
2113,189487.54389964533
2114,137056.81051960427
2115,339463.6003694623
2116,92221.19247830182
2117,145081.95157089486
2118,155968.6348980011
2119,122540.38272703488
2120,170290.19990789497
2121,206747.4362333864
2122,391447.95384357596
2123,132565.81174731988
2124,134621.42575512626
2125,375085.76555150567
2126,228383.94180609754
2127,171491.57437927707
2128,206637.2541420139
2129,158857.02938669684
2130,121234.40228791477
2131,182739.50471589074
2132,110328.52757267891
2133,173755.71185459004
2134,267365.9317743616
2135,148035.8237720353
2136,144602.55962973041
2137,95523.39550160512
2138,109701.3417152417
2139,329455.13182870555
2140,125026.30991741139
2141,124801.89157241516
2142,114780.39148765318
2143,167974.27481014593
2144,276486.4871966228
2145,220670.41901894376
2146,213748.06898345312
2147,229972.65973733825
2148,160395.50519575187
2149,275482.3055296345
2150,194295.039199096
2151,142852.6815645451
2152,616385.7768568251
2153,300688.0837041669
2154,103115.24845228947
2155,129179.00809697741
2156,174172.08839614142
2157,92990.80352463557
2158,129748.865377847
2159,135116.64913524222
2160,192335.96702919804
2161,306091.80168138415
2162,143354.24969181351
2163,354647.3622066459
2164,139051.31149415954
2165,209835.43233931036
2166,65027.57338996834
2167,288254.5554217001
2168,221741.78803577434
2169,194036.6491332179
2170,105952.1987972908
2171,72246.39074764602
2172,79047.32326304747
2173,202089.97943439364
2174,116934.12209785578
2175,183702.7978965601
2176,148507.7840031427
2177,181621.14320582052
2178,154242.31345551406
2179,311225.48275400576
2180,134251.72450622712
2181,269893.5941303083
2182,133589.78938747826
2183,120486.59467927822
2184,133252.83689153587
2185,298923.2816296739
2186,112208.262199656
2187,285758.45439408906
2188,194626.37529731705
2189,153786.87145621196
2190,107691.57153878888
2191,240910.88539556714
2192,204706.12775325013
2193,230921.69330716558
2194,133724.43750201503
2195,109710.39118389455
2196,166005.20508543102
2197,84284.14753565399
2198,231927.54991243174
2199,142856.228754146
2200,194496.92564413688
2201,118527.72675129125
2202,134932.60571224435
2203,178586.22420402613
2204,168833.7084935763
2205,212404.86517883575
2206,297906.8324864581
2207,231065.41627498472
2208,208123.18326083035
2209,252799.6962187138
2210,87324.58265447355
2211,86967.92523002901
2212,157839.10971536196
2213,204682.11460516814
2214,281361.1221088944
2215,161353.26252201057
2216,162251.99226614024
2217,220071.8216388504
2218,152331.68339445002
2219,168317.1049460379
2220,297409.67650734214
2221,119016.83235214216
2222,110176.78875134811
2223,208164.0173667831
2224,319228.3778063833
2225,260783.93084897674
2226,261928.99447601868
2227,187358.0477639014
2228,169409.80270298698
2229,226306.6293052393
2230,482033.3473837948
2231,128215.36544025484
2232,120291.19029120427
2233,131377.73878773657
2234,109537.65386475783
2235,291144.5979911273
2236,155196.9200291667
2237,233615.78503208773
2238,132018.34825698682
2239,145266.59929325333
2240,141254.68521487765
2241,167328.43085699587
2242,173922.02382070193
2243,192141.65806977617
2244,159006.06760622875
2245,122900.97141461079
2246,162196.53859564362
2247,130009.04560144394
2248,225875.5490399744
2249,105720.35216388537
2250,226347.11791014357
2251,160231.94428057136
2252,153673.29017874645
2253,263941.9908981668
2254,225334.54353096941
2255,202218.55593275873
2256,166788.1620733103
2257,151556.09098718045
2258,93603.0203110807
2259,420015.013007511
2260,156034.0642147822
2261,196836.2494956853
2262,124404.07175569086
2263,200644.271317044
2264,437024.88762491726
2265,106335.5385366628
2266,217129.80041078766
2267,126222.74029889723
2268,191515.57728741024
2269,136863.43254246155
2270,131089.5365093628
2271,181337.34040585224
2272,147993.27329575704
2273,77232.66594331768
2274,157663.38587895784
2275,114477.12846657264
2276,202192.8120819376
2277,135887.7871137847
2278,267852.22615840955
2279,150938.8086523393
2280,220960.16087899412
2281,186841.7378417702
2282,84517.76295332926
2283,207595.81187161547
2284,143250.12058476947
2285,231368.6826618575
2286,333072.75366728066
2287,97872.85181966807
2288,196494.32539115578
2289,192485.4566575322
2290,153240.0938632192
2291,171968.93447834227
2292,153012.10080553906
2293,238117.5803317271
2294,168526.36972404266
2295,134463.5963501644
2296,127932.74409984275
2297,144087.3805431396
2298,98806.10917196388
2299,144808.41097918808
2300,125588.22885474158
2301,142274.74959000727
2302,150633.74073976712
2303,162691.2934922065
2304,125211.49781761403
2305,138329.36765041688
2306,180301.9474528501
2307,213556.98708595597
2308,133647.59062685314
2309,222878.17951274003
2310,181387.20497512352
2311,134144.84005998663
2312,194340.74310597012
2313,176921.79590456717
2314,178496.6174850717
2315,168798.4138521017
2316,144001.4780116323
2317,154988.2559794525
2318,155960.48456593975
2319,154425.51936375478
2320,237145.43755879404
2321,169254.72631904786
2322,130084.63876811051
2323,147405.68976515537
2324,139528.5388601905
2325,209882.11913367867
2326,137400.81943290756
2327,246421.15742910144
2328,122558.29818525093
2329,156355.8118290206
2330,227465.46092081946
2331,94427.90854875752
2332,182223.24832404204
2333,122376.95920290407
2334,137342.23576272372
2335,92728.26377882836
2336,311012.0932580989
2337,139476.3084404472
2338,350869.9767199193
2339,143271.7777326073
2340,136337.33898497382
2341,151876.50272031492
2342,214365.37511487046
2343,167168.4029974492
2344,120233.27954074553
2345,106269.50329801708
2346,264233.9218084851
2347,163684.35706595005
2348,140513.01892820463
2349,288305.3477850348
2350,153925.4671312765
2351,115536.94886681199
2352,169252.93054648742
2353,151592.7181982298
2354,146732.2428055813
2355,119409.06855412755
2356,162533.7612310014
2357,92944.99053411925
2358,135383.11408316396
2359,441519.2791822643
2360,134958.59796392662
2361,108900.51083855492
2362,154236.0432546621
2363,182128.60400024956
2364,242925.08312936017
2365,112655.79882307544
2366,119400.70298708003
2367,261518.3943271546
2368,239576.42191109544
2369,127422.99758511958
2370,178385.85271665477
2371,156737.49844574227
2372,159138.43097770985
2373,100244.58008740464
2374,169782.78711125717
2375,166119.511129513
2376,87167.39921972866
2377,42152.197165200596
2378,128990.17517287185
2379,259397.89174271422
2380,193420.41968309498
2381,186673.62709786603
2382,146711.4339644187
2383,182135.56897029377
2384,187320.62441263604
2385,201085.45678874865
2386,158589.48816432967
2387,298257.50054896227
2388,180370.916201831
2389,248395.10992225938
2390,208370.1194351241
2391,219477.27524651005
2392,119600.48214094476
2393,294528.3281568781
2394,197938.6330898435
2395,254078.02082651813
2396,93546.51692721341
2397,187594.56240966998
2398,237395.47080627325
2399,244000.61440816466
2400,220915.73353361303
2401,178058.89085862323
2402,210182.94965457032
2403,124392.440633367
2404,143661.25040188892
2405,160917.84671120538
2406,143132.99579991656
2407,137111.2203204494
2408,260587.4009951943
2409,210726.6643971348
2410,182830.75142524226
2411,137150.57438185014
2412,114761.61901234389
2413,124784.29247729277
2414,157028.05485028258
2415,119479.21280021702
2416,169612.39529871702
2417,124193.33394917336
2418,126087.50642448178
2419,197890.25734027402
2420,173606.3850923999
2421,125150.92993993901
2422,241248.35846748098
2423,157151.00089016333
2424,274326.9162885845
2425,222941.88331918913
2426,172461.52174052518
2427,147460.98736467678
2428,129851.45196399587
2429,66034.59099570895
2430,134189.34205410935
2431,86493.92247870332
2432,179564.43877725274
2433,116796.7335710577
2434,205560.06527462226
2435,169577.38707097762
2436,179303.30822384515
2437,91429.25076657344
2438,193177.56333180072
2439,97442.46369107754
2440,135405.75346219697
2441,197639.07957295398
2442,317281.53486297093
2443,173271.2334057873
2444,240903.70493890092
2445,132484.67584162627
2446,119630.03369659858
2447,129296.89097331987
2448,375377.22474572173
2449,189873.79424498032
2450,198977.4543360901
2451,302513.7767296882
2452,168547.1067573119
2453,214574.08060068561
2454,173997.89089164254
2455,368752.11382610054
2456,119083.14584642935
2457,132685.07236503367
2458,156463.81927400065
2459,81996.24974126385
2460,191212.06591229487
2461,70946.73683262446
2462,87262.1828007177
2463,236830.27249383635
2464,149132.01043569925
2465,181692.28686382278
2466,143713.55371468462
2467,163433.01089052853
2468,91238.36030544582
2469,241537.73037657703
2470,109733.41673353472
2471,124729.50229572105
2472,106232.46810822215
2473,168591.48028911572
2474,90219.85927964245
2475,120801.8014742818
2476,218914.58500692112
2477,227093.5975076937
2478,197526.76709648187
2479,170447.82297490627
2480,193525.72515718974
2481,146683.10499133947
2482,201699.95876412748
2483,106832.25038033194
2484,183015.31379509077
2485,294194.53280828986
2486,120861.20552541818
2487,144812.54864066502
2488,281091.5207919539
2489,119587.69239346351
2490,117790.53541635461
2491,142234.91760229063
2492,213631.0944072655
2493,321667.6998640071
2494,229311.08057165807
2495,122686.21860874869
2496,77977.23955856782
2497,321335.12544439506
2498,243305.18423184592
2499,96586.61045688378
2500,74010.53680969558
2501,159791.05631716567
2502,167250.50550119815
2503,196562.7929224795
2504,244872.11825003015
2505,286338.669349279
2506,127293.59459451452
2507,441460.1709551955
2508,142256.612971687
2509,127284.98918472797
2510,94628.16239892787
2511,186445.38268093675
2512,196140.23140448343
2513,171624.39362340167
2514,142694.03069400758
2515,258354.56689174133
2516,170541.5982701433
2517,215613.68840215995
2518,257930.46166535685
2519,351186.7026684338
2520,205398.29021897327
2521,216026.2208161895
2522,78341.96713066954
2523,120254.94697843316
2524,120322.2748294367
2525,153286.74603533454
2526,277334.45697214204
2527,176918.21439396837
2528,189077.27464808963
2529,170650.529884494
2530,128650.48423381342
2531,128743.32298246076
2532,154469.69936531194
2533,104571.15002026336
2534,142972.60586147994
2535,191021.2188193522
2536,193928.5474559536
2537,155168.22692010066
2538,131165.0853852857
2539,138516.3550910591
2540,129690.05826982544
2541,169042.76505517642
2542,118102.55355055095
2543,194647.49761363622
2544,152593.61628478547
2545,180550.9342960179
2546,160187.0259331479
2547,94331.02382214731
2548,257279.14121928747
2549,141721.0520842223
2550,200575.17962197022
2551,89942.65759408569
2552,166825.46596445865
2553,159329.42458154637
2554,165691.10006143083
2555,134315.8178426339
2556,174203.99124472006
2557,120999.3616364119
2558,162829.3291164403
2559,115173.58766620234
2560,167276.74000027118
2561,56799.356974494156
2562,114866.05246108116
2563,134039.83078786414
2564,171804.0347521724
2565,106355.61154795553
2566,329986.6143555414
2567,192257.56644228534
2568,248168.61646287522
2569,168398.34030166676
2570,312381.62419752247
2571,182558.6435644969
2572,197230.97610208424
2573,116340.86858051062
2574,132126.3563885416
2575,115502.99716345334
2576,324829.4913762026
2577,204515.03427017623
2578,131805.3086238888
2579,130513.62124494021
2580,125401.029099111
2581,109883.9606962491
2582,226981.74652501417
2583,89017.5491178992
2584,101195.73200073098
2585,170062.36363668262
2586,107590.94074139991
2587,191649.69690295344
2588,238835.89883298712
2589,214311.2226611741
2590,128417.40616917537
2591,132578.53139855515
2592,113957.65306821553
2593,125355.0813892273
2594,229208.16728410966
2595,173502.92021264398
2596,100680.68186995311
2597,120616.77464905247
2598,89161.53985669564
2599,205107.5002396487
2600,121781.51104233507
2601,127322.28209591907
2602,186663.47468083515
2603,361711.06829249515
2604,98278.7765453528
2605,84350.74881411127
2606,125225.64864103321
2607,176930.08312244882
2608,178991.8225840198
2609,118052.73644656879
2610,157238.18716432544
2611,122766.15933339718
2612,151909.32148813226
2613,231500.4974133773
2614,119936.1470454348
2615,222580.3652233291
2616,212312.35784739407
2617,190633.78087674064
2618,204808.49719394406
2619,219980.0250474879
2620,182196.49672056653
2621,139044.39654331346
2622,231433.17208135233
2623,121569.31634432632
2624,128203.25855483783
2625,193012.21903566064
2626,212647.3231162377
2627,234584.00752793727
2628,189715.51341323453
2629,199407.91243478618
2630,510653.60920858587
2631,150847.93977395396
2632,165535.79869759444
2633,163760.12383369412
2634,195985.46948244024
2635,225453.8017332839
2636,304829.05228240305
2637,120734.87593836799
2638,116439.65072166426
2639,132181.70316051538
2640,89828.97931083276
2641,239331.89368935034
2642,282187.5134598192
2643,530788.0073897227
2644,138207.72720934902
2645,210996.05250524063
2646,119465.08773814439
2647,101173.09463693928
2648,273717.7292915067
2649,187273.41659483453
2650,187468.4745960645
2651,185451.445126396
2652,177163.52243639453
2653,129492.13511403208
2654,156247.65486591004
2655,150173.11392104073
2656,165191.50738839168
2657,232354.9066339918
2658,141094.1756653963
2659,173189.91387452124
2660,142073.0950173143
2661,96729.90329613611
2662,197134.86088912867
2663,135162.7238027124
2664,201474.10374967245
2665,148070.7815568027
2666,276216.7329970018
2667,115805.74406277081
2668,214746.408131123
2669,149121.80148652062
2670,277952.7814632276
2671,186007.3705226176
2672,218119.36522949266
2673,88340.90103798566
2674,146566.78435632843
2675,126208.47341922724
2676,108335.13212582807
2677,130923.81060133385
2678,231584.03509218144
2679,75628.36842384814
2680,90903.79398056515
2681,102358.44584782615
2682,125743.23278557532
2683,156836.56732733347
2684,141630.57603752575
2685,205137.37583450746
2686,153597.1099047835
2687,222833.28340064382
2688,149417.53551537154
2689,346698.12547082687
2690,136233.9677508107
2691,198791.56177076494
2692,133382.89142777864
2693,104311.68382399791
2694,130260.95159744554
2695,113388.43954105933
2696,137180.06498070437
2697,171717.93508863257
2698,209620.09703900162
2699,141881.52676399413
2700,238011.7108867985
2701,206947.7474085329
2702,247645.40358335036
2703,180884.42150875236
2704,438832.5918255004
2705,204025.62804865075
2706,204366.79507396944
2707,197490.17807190333
2708,144665.17163919852
2709,141685.58883990743
2710,121174.85339756924
2711,263770.0018729622
2712,185570.30011165305
2713,112610.05992713525
2714,260758.8823889531
2715,178625.29970302593
2716,134027.88243289926
2717,302697.30645939056
2718,90570.94655059585
2719,194353.70437012892
2720,167906.6740345594
2721,184553.5088761593
2722,122876.39894024051
2723,139810.8119552633
2724,166813.50801909377
2725,162559.07056325654
2726,183878.8017317814
2727,117160.4365340787
2728,323075.3997803142
2729,381072.43041326833
2730,131068.78574901447
2731,231167.11579334587
2732,169479.0380273583
2733,131834.39957702757
2734,179531.70760028175
